imagename,duration,type,used,group,equation,a,b,answer
HANature/Vacation_1443.JPG,3.5,HANature,no,s,21 + 4,21,25,b
HANature/Vacation_2695.JPG,3.5,HANature,no,s,9 + 24,31,33,b
HANature/Vacation_5512.JPG,3.5,HANature,no,s,29 + 19,48,55,a
HANature/Vacation_5554.JPG,3.5,HANature,no,s,14 + 11,25,32,a
HANature/Vacation_5665.JPG,1.7,HANature,no,s,19 + 20,42,39,b
HANature/Vacation_6301.JPG,1.7,HANature,no,s,5 + 7,6,12,b
HANature/Vacation_7001.JPG,1.7,HANature,no,s,22 + 28,50,57,a
HANature/Vacation_7683.JPG,1.7,HANature,yes,s,17 + 28,41,45,b
HAUrban/Billings_0250.JPG,5.3,HAUrban,no,s,19 + 15,32,34,b
HAUrban/Billings_0285.JPG,5.3,HAUrban,no,s,6 + 17,15,23,b
HAUrban/Billings_0306.JPG,5.3,HAUrban,no,s,26 + 25,59,51,b
HAUrban/Billings_0313.JPG,5.3,HAUrban,no,s,22 + 13,35,38,a
HAUrban/Bozeman_0049.JPG,7.1,HAUrban,no,s,5 + 13,26,18,b
HAUrban/CO_Blvrd_14.jpg,7.1,HAUrban,no,s,23 + 17,33,40,b
HAUrban/CO_Blvrd_23.jpg,7.1,HAUrban,no,s,25 + 6,31,38,a
HAUrban/CO_Blvrd_38.jpg,7.1,HAUrban,no,s,18 + 27,45,37,a
HAUrban/CO_Blvrd_9.jpg,3.5,HAUrban,yes,s,10 + 18,28,25,a
HAUrban/Downtown_0317.jpg,3.5,HAUrban,no,s,17 + 10,24,27,b
HAUrban/Downtown_0341.jpg,3.5,HAUrban,no,s,9 + 19,28,34,a
HAUrban/Downtown_0346.jpg,3.5,HAUrban,no,s,14 + 7,21,28,a
HAUrban/Downtown_0387.jpg,1.7,HAUrban,no,s,10 + 25,35,37,a
HAUrban/DTC_13.jpg,1.7,HAUrban,no,s,5 + 19,24,20,a
HAUrban/DU_19.jpg,1.7,HAUrban,no,s,23 + 18,36,41,b
HAUrban/DU_38.jpg,1.7,HAUrban,no,s,11 + 23,27,34,b
HAUrban/DU_43.jpg,5.3,HAUrban,no,s,19 + 23,46,42,b
HAUrban/Golden_62.jpg,5.3,HAUrban,no,s,7 + 23,37,30,b
HAUrban/Golden_77.jpg,5.3,HAUrban,no,s,13 + 30,43,47,a
HAUrban/Urban_Berman_19.jpg,5.3,HAUrban,no,s,26 + 11,37,43,a
LANature/03L.jpg,7.1,LANature,no,s,5 + 14,19,12,a
LANature/06L.jpg,7.1,LANature,no,s,28 + 11,42,39,b
LANature/15H.jpg,7.1,LANature,yes,s,16 + 17,33,25,a
LANature/20L.jpg,7.1,LANature,no,s,4 + 11,18,15,b
LANature/25L.jpg,3.5,LANature,no,s,11 + 21,32,26,a
LANature/29L.jpg,3.5,LANature,no,s,10 + 10,20,26,a
LANature/34L.jpg,3.5,LANature,no,s,13 + 27,40,33,a
LANature/Aquarium_0325.JPG,3.5,LANature,no,s,29 + 14,43,41,a
LANature/Aquarium_0465.JPG,1.7,LANature,no,s,24 + 25,45,49,b
LANature/Aquarium_0660.JPG,1.7,LANature,no,s,28 + 23,59,51,b
LANature/BotanicGardens_0836.JPG,1.7,LANature,yes,s,26 + 29,60,55,b
LANature/BotanicGardens_0947.JPG,1.7,LANature,no,s,27 + 28,55,53,a
LANature/BotanicGardens_0997.JPG,5.3,LANature,yes,s,26 + 17,50,43,b
LANature/GotG_0072.jpg,5.3,LANature,no,s,4 + 29,33,35,a
LANature/Hyalite_0093.JPG,5.3,LANature,no,s,20 + 29,43,49,b
LANature/Hyalite_0191.JPG,5.3,LANature,no,s,24 + 29,53,48,a
LANature/Vacation_5781.JPG,7.1,LANature,no,s,21 + 20,41,47,a
LANature/Vacation_7080.JPG,7.1,LANature,no,s,23 + 6,22,29,b
LANature/Vacation_7919.JPG,7.1,LANature,no,s,13 + 4,11,17,b
LANature/Zoo_0172.JPG,7.1,LANature,no,s,11 + 26,31,37,b
LAUrban/16thStreetMall_0756.JPG,3.5,LAUrban,no,s,21 + 13,27,34,b
LAUrban/16thStreetMall_0782.JPG,3.5,LAUrban,no,s,12 + 19,31,25,a
LAUrban/16thStreetMall_0813.JPG,3.5,LAUrban,no,s,24 + 11,27,35,b
LAUrban/Billings_0274.JPG,3.5,LAUrban,no,s,23 + 21,42,44,b
LAUrban/Billings_0280.JPG,1.7,LAUrban,no,s,5 + 20,31,25,b
LAUrban/Billings_0317.JPG,1.7,LAUrban,no,s,20 + 6,26,29,a
LAUrban/Bozeman_0012.JPG,1.7,LAUrban,no,s,15 + 28,43,40,a
LAUrban/CO_Blvrd_40.jpg,1.7,LAUrban,no,s,9 + 13,22,29,a
LAUrban/Downtown_0348.jpg,5.3,LAUrban,no,s,19 + 19,33,38,b
LAUrban/Downtown_0381.jpg,5.3,LAUrban,no,s,30 + 6,28,36,b
LAUrban/DTC_19.jpg,5.3,LAUrban,no,s,19 + 5,24,16,a
LAUrban/DTC_50.jpg,5.3,LAUrban,no,s,12 + 10,30,22,b
LAUrban/Golden_18.jpg,7.1,LAUrban,no,s,12 + 7,26,19,b
LAUrban/Golden_33.jpg,7.1,LAUrban,no,s,15 + 12,33,27,b
LAUrban/Golden_55.jpg,7.1,LAUrban,no,s,14 + 10,18,24,b
LAUrban/Urban_Berman_06.jpg,7.1,LAUrban,yes,s,4 + 22,29,26,b
LAUrban/Urban_Berman_27.jpg,3.5,LAUrban,no,s,20 + 15,39,35,b
LAUrban/Urban_Berman_40.jpg,3.5,LAUrban,yes,s,28 + 21,42,49,b
LAUrban/Vacation_8420.JPG,3.5,LAUrban,no,s,11 + 13,27,24,b
LAUrban/Vacation_8585.JPG,3.5,LAUrban,no,s,23 + 9,32,38,a
HANature/Berman_Nature__32.jpg,5.3,HANature,no,t,18 + 22,44,40,b
HANature/Berman_Nature__41.jpg,5.3,HANature,no,t,21 + 25,46,40,a
HANature/Berman_Nature__45.jpg,5.3,HANature,no,t,17 + 25,42,39,a
HANature/BotanicGardens_0044.JPG,5.3,HANature,no,t,8 + 22,30,28,a
HANature/BotanicGardens_0059.JPG,1.7,HANature,no,t,28 + 12,40,36,a
HANature/Hyalite_0084.JPG,1.7,HANature,no,t,29 + 10,39,41,a
HANature/Hyalite_0218.JPG,1.7,HANature,no,t,22 + 7,29,31,a
HANature/Hyalite_0230.JPG,1.7,HANature,yes,t,10 + 24,42,34,b
HANature/Hyalite_0237.JPG,3.5,HANature,yes,t,13 + 16,27,29,b
HANature/Practice.jpg,3.5,HANature,no,t,13 + 26,34,39,b
HANature/Ranch_5.jpeg,3.5,HANature,no,t,30 + 9,36,39,b
HANature/Tarryall_0618.JPG,3.5,HANature,no,t,8 + 11,19,27,a
HANature/Vacation_1449.JPG,7.1,HANature,no,t,21 + 4,21,25,b
HANature/Vacation_5469.JPG,7.1,HANature,no,t,9 + 24,31,33,b
HANature/Vacation_5553.JPG,7.1,HANature,no,t,29 + 19,48,55,a
HANature/Vacation_5558.JPG,7.1,HANature,no,t,14 + 11,25,32,a
HANature/Vacation_5663.JPG,5.3,HANature,no,t,19 + 20,42,39,b
HANature/Vacation_5756.JPG,5.3,HANature,no,t,5 + 7,6,12,b
HANature/Vacation_7596.JPG,5.3,HANature,no,t,22 + 28,50,57,a
HANature/Vacation_7657.JPG,5.3,HANature,no,t,17 + 28,41,45,b
HAUrban/Billings_0243.JPG,1.7,HAUrban,no,t,19 + 15,32,34,b
HAUrban/Billings_0277.JPG,1.7,HAUrban,no,t,6 + 17,15,23,b
HAUrban/Billings_0299.JPG,1.7,HAUrban,no,t,26 + 25,59,51,b
HAUrban/Billings_0310.JPG,1.7,HAUrban,no,t,22 + 13,35,38,a
HAUrban/CO_Blvrd_11.jpg,3.5,HAUrban,yes,t,5 + 13,26,18,b
HAUrban/CO_Blvrd_21.jpg,3.5,HAUrban,no,t,23 + 17,33,40,b
HAUrban/CO_Blvrd_28.jpg,3.5,HAUrban,no,t,25 + 6,31,38,a
HAUrban/CO_Blvrd_4.jpg,3.5,HAUrban,no,t,18 + 27,45,37,a
HAUrban/CO_Blvrd_8.jpg,7.1,HAUrban,no,t,10 + 18,28,25,a
HAUrban/Downtown_0306.jpg,7.1,HAUrban,no,t,17 + 10,24,27,b
HAUrban/Downtown_0330.jpg,7.1,HAUrban,no,t,9 + 19,28,34,a
HAUrban/Downtown_0345.jpg,7.1,HAUrban,no,t,14 + 7,21,28,a
HAUrban/Downtown_0353.jpg,5.3,HAUrban,no,t,10 + 25,35,37,a
HAUrban/Downtown_0392.jpg,5.3,HAUrban,no,t,5 + 19,24,20,a
HAUrban/DTC_32.jpg,5.3,HAUrban,yes,t,23 + 18,36,41,b
HAUrban/DU_20.jpg,5.3,HAUrban,no,t,11 + 23,27,34,b
HAUrban/Golden_47.jpg,1.7,HAUrban,no,t,19 + 23,46,42,b
HAUrban/Golden_71.jpg,1.7,HAUrban,no,t,7 + 23,37,30,b
HAUrban/Urban_Berman_15.jpg,1.7,HAUrban,no,t,13 + 30,43,47,a
HAUrban/Urban_Berman_32.jpg,1.7,HAUrban,no,t,26 + 11,37,43,a
LANature/04H.jpg,3.5,LANature,no,t,5 + 14,19,12,a
LANature/08H.jpg,3.5,LANature,no,t,28 + 11,42,39,b
LANature/15L.jpg,3.5,LANature,no,t,16 + 17,33,25,a
LANature/22H.jpg,3.5,LANature,no,t,4 + 11,18,15,b
LANature/24L.jpg,7.1,LANature,no,t,11 + 21,32,26,a
LANature/29H.jpg,7.1,LANature,no,t,10 + 10,20,26,a
LANature/31L.jpg,7.1,LANature,yes,t,13 + 27,40,33,a
LANature/Aquarium_0261.JPG,7.1,LANature,no,t,29 + 14,43,41,a
LANature/Aquarium_0442.JPG,5.3,LANature,no,t,24 + 25,45,49,b
LANature/Aquarium_0605.JPG,5.3,LANature,no,t,28 + 23,59,51,b
LANature/BotanicGardens_0176.JPG,5.3,LANature,no,t,26 + 29,60,55,b
LANature/BotanicGardens_0924.JPG,5.3,LANature,no,t,27 + 28,55,53,a
LANature/GotG_0060.jpg,1.7,LANature,no,t,26 + 17,50,43,b
LANature/GotG_0100.jpg,1.7,LANature,no,t,4 + 29,33,35,a
LANature/Hyalite_0180.JPG,1.7,LANature,no,t,20 + 29,43,49,b
LANature/Tarryall_0622.JPG,1.7,LANature,no,t,24 + 29,53,48,a
LANature/Vacation_7034.JPG,3.5,LANature,no,t,21 + 20,41,47,a
LANature/Vacation_7082.JPG,3.5,LANature,no,t,23 + 6,22,29,b
LANature/Vacation_7996.JPG,3.5,LANature,no,t,13 + 4,11,17,b
LANature/Zoo_0176.JPG,3.5,LANature,no,t,11 + 26,31,37,b
LAUrban/16thStreetMall_0740.JPG,7.1,LAUrban,no,t,21 + 13,27,34,b
LAUrban/16thStreetMall_0765.JPG,7.1,LAUrban,no,t,12 + 19,31,25,a
LAUrban/16thStreetMall_0795.JPG,7.1,LAUrban,no,t,24 + 11,27,35,b
LAUrban/16thStreetMall_0838.JPG,7.1,LAUrban,no,t,23 + 21,42,44,b
LAUrban/Billings_0276.JPG,5.3,LAUrban,no,t,5 + 20,31,25,b
LAUrban/Billings_0290.JPG,5.3,LAUrban,no,t,20 + 6,26,29,a
LAUrban/Bozeman_0008.JPG,5.3,LAUrban,no,t,15 + 28,43,40,a
LAUrban/Bozeman_0044.JPG,5.3,LAUrban,no,t,9 + 13,22,29,a
LAUrban/Downtown_0367.jpg,1.7,LAUrban,no,t,19 + 19,33,38,b
LAUrban/Downtown_0390.jpg,1.7,LAUrban,yes,t,30 + 6,28,36,b
LAUrban/DTC_21.jpg,1.7,LAUrban,no,t,19 + 5,24,16,a
LAUrban/DU_17.jpg,1.7,LAUrban,no,t,12 + 10,30,22,b
LAUrban/DU_35.jpg,3.5,LAUrban,no,t,12 + 7,26,19,b
LAUrban/Golden_30.jpg,3.5,LAUrban,no,t,15 + 12,33,27,b
LAUrban/Golden_49.jpg,3.5,LAUrban,no,t,14 + 10,18,24,b
LAUrban/Golden_65.jpg,3.5,LAUrban,no,t,4 + 22,29,26,b
LAUrban/Urban_Berman_35.jpg,7.1,LAUrban,no,t,20 + 15,39,35,b
LAUrban/Vacation_5018.JPG,7.1,LAUrban,no,t,28 + 21,42,49,b
LAUrban/Vacation_8448.JPG,7.1,LAUrban,no,t,11 + 13,27,24,b
LAUrban/Vacation_8664.JPG,7.1,LAUrban,no,t,23 + 9,32,38,a
HANature/Berman_Nature__32.jpg,7.1,HANature,yes,u,18 + 22,44,40,b
HANature/Berman_Nature__41.jpg,7.1,HANature,no,u,21 + 25,46,40,a
HANature/Berman_Nature__45.jpg,7.1,HANature,no,u,17 + 25,42,39,a
HANature/BotanicGardens_0044.JPG,7.1,HANature,no,u,8 + 22,30,28,a
HANature/BotanicGardens_0059.JPG,3.5,HANature,no,u,28 + 12,40,36,a
HANature/Hyalite_0084.JPG,3.5,HANature,no,u,29 + 10,39,41,a
HANature/Hyalite_0218.JPG,3.5,HANature,no,u,22 + 7,29,31,a
HANature/Hyalite_0230.JPG,3.5,HANature,no,u,10 + 24,42,34,b
HANature/Hyalite_0237.JPG,1.7,HANature,no,u,13 + 16,27,29,b
HANature/Practice.jpg,1.7,HANature,no,u,13 + 26,34,39,b
HANature/Ranch_5.jpeg,1.7,HANature,no,u,30 + 9,36,39,b
HANature/Tarryall_0618.JPG,1.7,HANature,no,u,8 + 11,19,27,a
HANature/Vacation_1449.JPG,5.3,HANature,yes,u,21 + 4,21,25,b
HANature/Vacation_5469.JPG,5.3,HANature,no,u,9 + 24,31,33,b
HANature/Vacation_5553.JPG,5.3,HANature,no,u,29 + 19,48,55,a
HANature/Vacation_5558.JPG,5.3,HANature,no,u,14 + 11,25,32,a
HANature/Vacation_5663.JPG,7.1,HANature,no,u,19 + 20,42,39,b
HANature/Vacation_5756.JPG,7.1,HANature,no,u,5 + 7,6,12,b
HANature/Vacation_7596.JPG,7.1,HANature,no,u,22 + 28,50,57,a
HANature/Vacation_7657.JPG,7.1,HANature,no,u,17 + 28,41,45,b
HAUrban/Billings_0243.JPG,3.5,HAUrban,no,u,19 + 15,32,34,b
HAUrban/Billings_0277.JPG,3.5,HAUrban,yes,u,6 + 17,15,23,b
HAUrban/Billings_0299.JPG,3.5,HAUrban,no,u,26 + 25,59,51,b
HAUrban/Billings_0310.JPG,3.5,HAUrban,no,u,22 + 13,35,38,a
HAUrban/CO_Blvrd_11.jpg,1.7,HAUrban,no,u,5 + 13,26,18,b
HAUrban/CO_Blvrd_21.jpg,1.7,HAUrban,no,u,23 + 17,33,40,b
HAUrban/CO_Blvrd_28.jpg,1.7,HAUrban,no,u,25 + 6,31,38,a
HAUrban/CO_Blvrd_4.jpg,1.7,HAUrban,no,u,18 + 27,45,37,a
HAUrban/CO_Blvrd_8.jpg,5.3,HAUrban,no,u,10 + 18,28,25,a
HAUrban/Downtown_0306.jpg,5.3,HAUrban,no,u,17 + 10,24,27,b
HAUrban/Downtown_0330.jpg,5.3,HAUrban,no,u,9 + 19,28,34,a
HAUrban/Downtown_0345.jpg,5.3,HAUrban,no,u,14 + 7,21,28,a
HAUrban/Downtown_0353.jpg,7.1,HAUrban,no,u,10 + 25,35,37,a
HAUrban/Downtown_0392.jpg,7.1,HAUrban,no,u,5 + 19,24,20,a
HAUrban/DTC_32.jpg,7.1,HAUrban,no,u,23 + 18,36,41,b
HAUrban/DU_20.jpg,7.1,HAUrban,no,u,11 + 23,27,34,b
HAUrban/Golden_47.jpg,3.5,HAUrban,no,u,19 + 23,46,42,b
HAUrban/Golden_71.jpg,3.5,HAUrban,no,u,7 + 23,37,30,b
HAUrban/Urban_Berman_15.jpg,3.5,HAUrban,no,u,13 + 30,43,47,a
HAUrban/Urban_Berman_32.jpg,3.5,HAUrban,no,u,26 + 11,37,43,a
LANature/04H.jpg,1.7,LANature,no,u,5 + 14,19,12,a
LANature/08H.jpg,1.7,LANature,no,u,28 + 11,42,39,b
LANature/15L.jpg,1.7,LANature,no,u,16 + 17,33,25,a
LANature/22H.jpg,1.7,LANature,no,u,4 + 11,18,15,b
LANature/24L.jpg,5.3,LANature,no,u,11 + 21,32,26,a
LANature/29H.jpg,5.3,LANature,no,u,10 + 10,20,26,a
LANature/31L.jpg,5.3,LANature,no,u,13 + 27,40,33,a
LANature/Aquarium_0261.JPG,5.3,LANature,yes,u,29 + 14,43,41,a
LANature/Aquarium_0442.JPG,7.1,LANature,no,u,24 + 25,45,49,b
LANature/Aquarium_0605.JPG,7.1,LANature,no,u,28 + 23,59,51,b
LANature/BotanicGardens_0176.JPG,7.1,LANature,no,u,26 + 29,60,55,b
LANature/BotanicGardens_0924.JPG,7.1,LANature,no,u,27 + 28,55,53,a
LANature/GotG_0060.jpg,3.5,LANature,no,u,26 + 17,50,43,b
LANature/GotG_0100.jpg,3.5,LANature,no,u,4 + 29,33,35,a
LANature/Hyalite_0180.JPG,3.5,LANature,yes,u,20 + 29,43,49,b
LANature/Tarryall_0622.JPG,3.5,LANature,no,u,24 + 29,53,48,a
LANature/Vacation_7034.JPG,1.7,LANature,no,u,21 + 20,41,47,a
LANature/Vacation_7082.JPG,1.7,LANature,no,u,23 + 6,22,29,b
LANature/Vacation_7996.JPG,1.7,LANature,no,u,13 + 4,11,17,b
LANature/Zoo_0176.JPG,1.7,LANature,no,u,11 + 26,31,37,b
LAUrban/16thStreetMall_0740.JPG,5.3,LAUrban,no,u,21 + 13,27,34,b
LAUrban/16thStreetMall_0765.JPG,5.3,LAUrban,yes,u,12 + 19,31,25,a
LAUrban/16thStreetMall_0795.JPG,5.3,LAUrban,no,u,24 + 11,27,35,b
LAUrban/16thStreetMall_0838.JPG,5.3,LAUrban,no,u,23 + 21,42,44,b
LAUrban/Billings_0276.JPG,7.1,LAUrban,no,u,5 + 20,31,25,b
LAUrban/Billings_0290.JPG,7.1,LAUrban,no,u,20 + 6,26,29,a
LAUrban/Bozeman_0008.JPG,7.1,LAUrban,no,u,15 + 28,43,40,a
LAUrban/Bozeman_0044.JPG,7.1,LAUrban,no,u,9 + 13,22,29,a
LAUrban/Downtown_0367.jpg,3.5,LAUrban,no,u,19 + 19,33,38,b
LAUrban/Downtown_0390.jpg,3.5,LAUrban,no,u,30 + 6,28,36,b
LAUrban/DTC_21.jpg,3.5,LAUrban,no,u,19 + 5,24,16,a
LAUrban/DU_17.jpg,3.5,LAUrban,no,u,12 + 10,30,22,b
LAUrban/DU_35.jpg,1.7,LAUrban,no,u,12 + 7,26,19,b
LAUrban/Golden_30.jpg,1.7,LAUrban,no,u,15 + 12,33,27,b
LAUrban/Golden_49.jpg,1.7,LAUrban,no,u,14 + 10,18,24,b
LAUrban/Golden_65.jpg,1.7,LAUrban,no,u,4 + 22,29,26,b
LAUrban/Urban_Berman_35.jpg,5.3,LAUrban,no,u,20 + 15,39,35,b
LAUrban/Vacation_5018.JPG,5.3,LAUrban,no,u,28 + 21,42,49,b
LAUrban/Vacation_8448.JPG,5.3,LAUrban,no,u,11 + 13,27,24,b
LAUrban/Vacation_8664.JPG,5.3,LAUrban,no,u,23 + 9,32,38,a
HANature/Berman_Nature__17.jpg,3.5,HANature,no,v,18 + 22,44,40,b
HANature/Berman_Nature__34.jpg,3.5,HANature,no,v,21 + 25,46,40,a
HANature/Berman_Nature__43.jpg,3.5,HANature,no,v,17 + 25,42,39,a
HANature/Berman_Nature__49.jpg,3.5,HANature,no,v,8 + 22,30,28,a
HANature/Castlewood_Canyon_6.jpg,7.1,HANature,no,v,28 + 12,40,36,a
HANature/Hyalite_0159.JPG,7.1,HANature,no,v,29 + 10,39,41,a
HANature/Hyalite_0222.JPG,7.1,HANature,no,v,22 + 7,29,31,a
HANature/Hyalite_0236.JPG,7.1,HANature,no,v,10 + 24,42,34,b
HANature/Hyalite_0238.JPG,5.3,HANature,no,v,13 + 16,27,29,b
HANature/Ranch_1.jpeg,5.3,HANature,no,v,13 + 26,34,39,b
HANature/Tarryall_0613.JPG,5.3,HANature,no,v,30 + 9,36,39,b
HANature/Tarryall_0620.JPG,5.3,HANature,no,v,8 + 11,19,27,a
HANature/Vacation_1443.JPG,1.7,HANature,no,v,21 + 4,21,25,b
HANature/Vacation_2695.JPG,1.7,HANature,no,v,9 + 24,31,33,b
HANature/Vacation_5512.JPG,1.7,HANature,no,v,29 + 19,48,55,a
HANature/Vacation_5554.JPG,1.7,HANature,no,v,14 + 11,25,32,a
HANature/Vacation_5665.JPG,3.5,HANature,no,v,19 + 20,42,39,b
HANature/Vacation_6301.JPG,3.5,HANature,no,v,5 + 7,6,12,b
HANature/Vacation_7001.JPG,3.5,HANature,no,v,22 + 28,50,57,a
HANature/Vacation_7683.JPG,3.5,HANature,no,v,17 + 28,41,45,b
HAUrban/Billings_0250.JPG,7.1,HAUrban,no,v,19 + 15,32,34,b
HAUrban/Billings_0285.JPG,7.1,HAUrban,no,v,6 + 17,15,23,b
HAUrban/Billings_0306.JPG,7.1,HAUrban,no,v,26 + 25,59,51,b
HAUrban/Billings_0313.JPG,7.1,HAUrban,yes,v,22 + 13,35,38,a
HAUrban/Bozeman_0049.JPG,5.3,HAUrban,no,v,5 + 13,26,18,b
HAUrban/CO_Blvrd_14.jpg,5.3,HAUrban,no,v,23 + 17,33,40,b
HAUrban/CO_Blvrd_23.jpg,5.3,HAUrban,no,v,25 + 6,31,38,a
HAUrban/CO_Blvrd_38.jpg,5.3,HAUrban,no,v,18 + 27,45,37,a
HAUrban/CO_Blvrd_9.jpg,1.7,HAUrban,no,v,10 + 18,28,25,a
HAUrban/Downtown_0317.jpg,1.7,HAUrban,no,v,17 + 10,24,27,b
HAUrban/Downtown_0341.jpg,1.7,HAUrban,no,v,9 + 19,28,34,a
HAUrban/Downtown_0346.jpg,1.7,HAUrban,no,v,14 + 7,21,28,a
HAUrban/Downtown_0387.jpg,3.5,HAUrban,no,v,10 + 25,35,37,a
HAUrban/DTC_13.jpg,3.5,HAUrban,no,v,5 + 19,24,20,a
HAUrban/DU_19.jpg,3.5,HAUrban,no,v,23 + 18,36,41,b
HAUrban/DU_38.jpg,3.5,HAUrban,no,v,11 + 23,27,34,b
HAUrban/DU_43.jpg,7.1,HAUrban,no,v,19 + 23,46,42,b
HAUrban/Golden_62.jpg,7.1,HAUrban,no,v,7 + 23,37,30,b
HAUrban/Golden_77.jpg,7.1,HAUrban,no,v,13 + 30,43,47,a
HAUrban/Urban_Berman_19.jpg,7.1,HAUrban,yes,v,26 + 11,37,43,a
LANature/03L.jpg,5.3,LANature,no,v,5 + 14,19,12,a
LANature/06L.jpg,5.3,LANature,no,v,28 + 11,42,39,b
LANature/15H.jpg,5.3,LANature,no,v,16 + 17,33,25,a
LANature/20L.jpg,5.3,LANature,no,v,4 + 11,18,15,b
LANature/25L.jpg,1.7,LANature,no,v,11 + 21,32,26,a
LANature/29L.jpg,1.7,LANature,no,v,10 + 10,20,26,a
LANature/34L.jpg,1.7,LANature,no,v,13 + 27,40,33,a
LANature/Aquarium_0325.JPG,1.7,LANature,no,v,29 + 14,43,41,a
LANature/Aquarium_0465.JPG,3.5,LANature,no,v,24 + 25,45,49,b
LANature/Aquarium_0660.JPG,3.5,LANature,no,v,28 + 23,59,51,b
LANature/BotanicGardens_0836.JPG,3.5,LANature,no,v,26 + 29,60,55,b
LANature/BotanicGardens_0947.JPG,3.5,LANature,yes,v,27 + 28,55,53,a
LANature/BotanicGardens_0997.JPG,7.1,LANature,no,v,26 + 17,50,43,b
LANature/GotG_0072.jpg,7.1,LANature,no,v,4 + 29,33,35,a
LANature/Hyalite_0093.JPG,7.1,LANature,no,v,20 + 29,43,49,b
LANature/Hyalite_0191.JPG,7.1,LANature,no,v,24 + 29,53,48,a
LANature/Vacation_5781.JPG,5.3,LANature,yes,v,21 + 20,41,47,a
LANature/Vacation_7080.JPG,5.3,LANature,no,v,23 + 6,22,29,b
LANature/Vacation_7919.JPG,5.3,LANature,no,v,13 + 4,11,17,b
LANature/Zoo_0172.JPG,5.3,LANature,no,v,11 + 26,31,37,b
LAUrban/16thStreetMall_0756.JPG,1.7,LAUrban,no,v,21 + 13,27,34,b
LAUrban/16thStreetMall_0782.JPG,1.7,LAUrban,no,v,12 + 19,31,25,a
LAUrban/16thStreetMall_0813.JPG,1.7,LAUrban,no,v,24 + 11,27,35,b
LAUrban/Billings_0274.JPG,1.7,LAUrban,no,v,23 + 21,42,44,b
LAUrban/Billings_0280.JPG,3.5,LAUrban,no,v,5 + 20,31,25,b
LAUrban/Billings_0317.JPG,3.5,LAUrban,no,v,20 + 6,26,29,a
LAUrban/Bozeman_0012.JPG,3.5,LAUrban,no,v,15 + 28,43,40,a
LAUrban/CO_Blvrd_40.jpg,3.5,LAUrban,no,v,9 + 13,22,29,a
LAUrban/Downtown_0348.jpg,7.1,LAUrban,no,v,19 + 19,33,38,b
LAUrban/Downtown_0381.jpg,7.1,LAUrban,no,v,30 + 6,28,36,b
LAUrban/DTC_19.jpg,7.1,LAUrban,no,v,19 + 5,24,16,a
LAUrban/DTC_50.jpg,7.1,LAUrban,no,v,12 + 10,30,22,b
LAUrban/Golden_18.jpg,5.3,LAUrban,no,v,12 + 7,26,19,b
LAUrban/Golden_33.jpg,5.3,LAUrban,no,v,15 + 12,33,27,b
LAUrban/Golden_55.jpg,5.3,LAUrban,no,v,14 + 10,18,24,b
LAUrban/Urban_Berman_06.jpg,5.3,LAUrban,no,v,4 + 22,29,26,b
LAUrban/Urban_Berman_27.jpg,1.7,LAUrban,no,v,20 + 15,39,35,b
LAUrban/Urban_Berman_40.jpg,1.7,LAUrban,no,v,28 + 21,42,49,b
LAUrban/Vacation_8420.JPG,1.7,LAUrban,no,v,11 + 13,27,24,b
LAUrban/Vacation_8585.JPG,1.7,LAUrban,no,v,23 + 9,32,38,a
HANature/Berman_Nature__19.jpg,1.7,HANature,no,w,18 + 22,44,40,b
HANature/Berman_Nature__36.jpg,1.7,HANature,yes,w,21 + 25,46,40,a
HANature/Berman_Nature__46.jpg,1.7,HANature,no,w,17 + 25,42,39,a
HANature/BotanicGardens_0043.JPG,1.7,HANature,no,w,8 + 22,30,28,a
HANature/BotanicGardens_0893.JPG,5.3,HANature,no,w,28 + 12,40,36,a
HANature/Hyalite_0141.JPG,5.3,HANature,no,w,29 + 10,39,41,a
HANature/Hyalite_0229.JPG,5.3,HANature,no,w,22 + 7,29,31,a
HANature/Hyalite_0231.JPG,5.3,HANature,no,w,10 + 24,42,34,b
HANature/Hyalite_0239.JPG,7.1,HANature,no,w,13 + 16,27,29,b
HANature/Ranch_4.jpeg,7.1,HANature,no,w,13 + 26,34,39,b
HANature/Tarryall_0607.JPG,7.1,HANature,no,w,30 + 9,36,39,b
HANature/Vacation_0924.JPG,7.1,HANature,no,w,8 + 11,19,27,a
HANature/Vacation_2692.JPG,3.5,HANature,no,w,21 + 4,21,25,b
HANature/Vacation_5473.JPG,3.5,HANature,no,w,9 + 24,31,33,b
HANature/Vacation_5514.JPG,3.5,HANature,no,w,29 + 19,48,55,a
HANature/Vacation_5647.JPG,3.5,HANature,no,w,14 + 11,25,32,a
HANature/Vacation_5661.JPG,1.7,HANature,no,w,19 + 20,42,39,b
HANature/Vacation_5672.JPG,1.7,HANature,no,w,5 + 7,6,12,b
HANature/Vacation_6668.JPG,1.7,HANature,no,w,22 + 28,50,57,a
HANature/Vacation_7629.JPG,1.7,HANature,no,w,17 + 28,41,45,b
HAUrban/16thStreetMall_0760.JPG,5.3,HAUrban,no,w,19 + 15,32,34,b
HAUrban/Billings_0270.JPG,5.3,HAUrban,yes,w,6 + 17,15,23,b
HAUrban/Billings_0295.JPG,5.3,HAUrban,no,w,26 + 25,59,51,b
HAUrban/Billings_0309.JPG,5.3,HAUrban,yes,w,22 + 13,35,38,a
